Machine_ID,Temperature,Run_Time,Downtime_Flag
M5,117.04376781690324,85.97343086064065,1
M5,111.34194418559387,241.24484895422356,1
M5,103.34857584954537,228.33603924278157,1
M10,98.8592618355874,111.13213411211674,0
M10,87.42868336209852,117.97224174240145,0
M3,77.96437226214026,243.98077582998818,0
M1,100.24769613452705,154.59028820957442,1
M5,85.90557768090598,227.32086775218838,0
M9,113.32193337638228,69.95571978877538,0
M1,119.66684686793143,260.19060111341946,1
M3,107.62138813077863,221.93887350422617,1
M4,74.52408476435254,274.8745583854052,0
M1,84.43427977653191,65.74054233944256,0
M1,75.45548158828748,190.11391509736137,0
M8,102.5255823895858,191.7625579608878,1
M2,108.25954322778924,125.43439994763126,0
M8,116.28374154403559,153.7859346336996,1
M7,91.90861732059938,40.25502208826044,0
M10,115.06878247942221,231.38221042929325,1
M10,113.89455795206638,178.31706943885698,1
M2,85.85978583826993,45.59008400467692,1
M6,113.44503127702855,213.8040910993311,1
M6,88.78361259408632,156.03116085242073,0
M3,84.84346372801404,39.30454004475,0
M2,102.45373293971966,291.79408624898576,1
M1,86.41906139425406,286.2602786341489,0
M6,101.51043741645721,168.48365235974333,1
M5,100.49159027493472,55.291553590595754,0
M9,98.17194636742293,233.74772983161978,1
M1,89.02098521163988,162.82139702854684,0
M7,97.42498608257384,111.66081913813257,0
M5,99.82427374927109,162.68290793271032,1
M5,97.28434442477366,171.0599192594754,1
M2,92.22097263756008,181.9321587360316,0
M3,70.73335285231319,149.13040268693817,0
M7,99.35308538505755,193.5539318475453,1
M6,78.42221925713598,278.0583718637219,0
M2,102.12879844735949,127.8123835166196,0
M6,107.9672163961433,225.94344506938626,1
M2,95.02226545653707,271.5021903425427,1
M2,97.11818324898691,153.11440445518298,1
M2,117.57392798329955,149.73307582311412,0
M3,112.3583680686287,192.57158604579047,1
M2,115.7118257975735,189.67982504407178,1
M4,110.68831441597932,247.77912242809478,1
M9,75.44591709233657,158.65051362013904,0
M6,77.44959279850974,298.9531964026491,0
M1,96.33118986344797,46.05732359416581,0
M8,82.30348293989991,30.85531911678947,0
M7,93.83477375205796,202.85354412109842,1
M10,89.7182661909175,110.57742633770671,0
M3,97.47071192152266,94.90324494886063,0
M1,107.34378580679113,114.21275160115573,0
M5,105.77454535496372,99.13284257833766,0
M4,96.06170662426672,38.31331340832092,0
M10,111.1196709408529,292.31392144545896,1
M8,91.54310457690167,89.60128188225107,0
M1,114.83571449200612,228.1880358991127,1
M10,73.5640135027582,235.90102656742732,0
M1,117.73300150166537,280.8994974619519,1
M4,102.7346540715674,38.24835341521259,0
M8,89.00372544686026,265.4530513806921,0
M5,79.85770632864387,172.35106882674606,0
M2,93.95916147218,200.78690969077354,0
M6,79.72791615926505,204.0069748226791,1
M5,78.3165803871571,251.34540734587642,0
M2,100.8675878706487,120.01997698295983,0
M3,96.15423622908924,227.92382126219823,1
M9,103.50480173054709,172.71608962499323,1
M7,116.48029387109946,244.21638386244388,1
M7,96.61301066695201,297.447428847936,1
M6,99.0466026631399,84.17577469901553,0
M8,74.48131695774711,298.5551332211994,0
M4,105.88178929543147,54.249281656348984,0
M8,89.9952603402078,30.625737934299742,0
M4,118.83626193312894,41.92372276801444,0
M8,111.15870077978302,122.28124927892566,0
M9,96.12405202580591,200.88470928317722,1
M3,76.1611327086083,48.6379760397194,0
M3,112.97078966402945,31.529769922983164,0
M2,109.98905477120108,283.01457768387456,1
M10,79.22925647685165,251.920191703781,1
M3,84.7639144610155,248.4794562075384,0
M3,109.67036290739186,268.79455438553384,1
M5,79.26142232737048,219.0092536484682,0
M5,115.88762445856887,58.18911503198199,0
M2,91.2263712598181,137.75705077990523,1
M10,74.35194812938293,225.25036134544996,0
M6,110.78743217521405,105.69030441371065,0
M5,88.67548415191938,215.59971831678413,0
M6,96.32495970768905,36.61458103226614,0
M1,75.61521722056096,112.65708203749017,0
M5,70.12920074224913,178.26519079483663,0
M9,101.89926028966488,200.6642539666854,1
M10,95.75875851668658,185.80097940471592,1
M2,99.67692845615736,218.39419453982597,1
M1,109.68719251902581,31.643962024756547,0
M10,102.330295671143,57.254123993930804,0
M9,78.73867214136885,264.61494811536915,0
M10,88.03862595553,214.07213390434353,0
M9,115.29455523938802,60.49154352522305,0
M9,108.49723501258394,257.3600980976164,1
M6,97.83185289683587,95.40242881263306,0
M8,82.78224989046362,159.13016873271033,0
M1,85.10302509173975,69.20305847885828,0
M10,106.59790337928173,221.7297152338608,1
M4,112.55871304263854,210.05069367385232,1
M1,103.57123347653072,87.00036721485677,0
M8,110.47649878842209,263.11820705139047,1
M1,108.3328067600203,138.3526265393223,1
M3,77.48519839784788,108.97907458910029,0
M4,91.1972406456651,71.12898915542458,0
M8,77.64919004142813,101.86536337919512,0
M6,81.76177924009924,35.94726873043059,0
M10,113.46298123255262,187.4795229631512,1
M7,93.64459828165911,257.40230151286596,0
M8,96.76790509213305,178.22472134924328,1
M2,78.9222982613886,89.20396971944645,0
M10,85.6135893024398,39.09067811774563,0
M8,81.5123084213935,87.94957977987677,0
M3,80.30930822592133,142.35278557919492,0
M7,101.8980396657985,235.09508574894505,1
M3,82.84419238228574,80.71757018519901,0
M7,101.60077430102092,224.34369240576524,1
M2,72.9227307054277,264.0720364550086,0
M10,77.0887196763551,152.5656489892564,0
M6,83.72701270000627,251.7866377435002,0
M3,99.85234584478458,179.7574839694758,1
M3,103.7920622543688,202.01452601184434,1
M9,92.13584833897636,172.09518429131472,0
M7,92.28954572886146,155.05663352286228,1
M5,106.2258425699309,93.35642927947933,0
M10,70.79105458827912,111.86239605448243,0
M7,87.05450122371103,108.29193211477444,0
M9,110.93535285596164,182.08801135752998,1
M1,100.1609705106686,62.38749711645028,0
M7,86.86135663777102,277.5337564896305,0
M6,115.27623961648369,224.57688922644058,1
M10,108.63113637246913,138.39032034656228,1
M9,83.24477236183667,72.82851902212205,1
M1,102.26449187628585,268.1378858248417,1
M4,99.78753640944784,252.4200843273146,1
M9,90.05939570194913,224.8648192336384,0
M4,88.34780396024003,103.31770280103544,0
M10,87.1780237387852,138.66059210709062,0
M3,100.85778916978234,57.742028162154305,0
M9,92.12049682403348,81.04067167643356,0
M2,111.5931556625711,241.41449207551787,1
M4,103.4801308066981,223.06045408968464,1
M6,73.49658028547171,190.24115600350237,0
M2,102.0084111914083,271.84621600006665,1
M8,83.55737182500924,187.48195980952227,0
M8,99.64059958267113,156.0813599901749,1
M1,104.00659655517256,121.90010150255593,0
M3,81.5414594577006,283.92109654876657,0
M10,92.84293224401843,52.333174611575444,1
M9,79.51624314095339,281.33959045641825,0
M5,72.61694378932542,253.21295818137494,0
M6,88.92382117429345,65.08107962463934,0
M4,88.1472135922996,182.54577657231846,0
M10,119.77402453521285,263.96795507225346,1
M2,92.31761755988211,184.3884741739315,1
M8,86.67847747361002,274.94395182136805,0
M6,99.02375033583372,284.60563054033145,1
M5,74.43836970538842,144.0438209897626,0
M9,118.08328679774066,131.87468857970737,0
M1,101.74800227955166,282.80671157167234,1
M5,107.74189099704239,212.28781651041038,1
M6,78.52389690869587,61.32612396400571,0
M5,90.4738926502602,41.418772290123925,0
M6,91.13445566980948,182.44984376926104,0
M6,111.09032219505434,281.14616066837465,1
M7,70.06183398797047,257.947149649571,0
M4,85.04265541766276,212.47889154537083,0
M8,119.06181871721519,67.56127920059363,0
M7,93.74432717531093,98.64247361214781,0
M9,89.12631401220041,266.3880311692064,0
M7,75.99145010088232,79.35795389736313,0
M3,118.70823143140078,105.17864022761734,1
M3,71.00131779629122,64.99217582276933,1
M8,106.85901125036216,212.549222481891,1
M5,108.42999023942542,284.8752224480666,1
M4,82.18283580319333,102.62136853075421,0
M8,103.57792218065187,158.3597841195199,1
M6,74.6464572189695,201.27172972202516,0
M2,82.85236332160399,299.8558870182203,0
M4,109.39509941461326,58.29817754934447,0
M4,113.23430960167701,164.61411586654148,1
M6,100.42432063298956,133.982432373675,0
M6,95.34192159102413,263.77144461003587,1
M1,77.96520103094902,158.5112873731471,0
M8,73.15545165395751,59.96393163798999,1
M6,75.88245142367794,201.29451922737758,0
M3,81.36786500480494,238.11076693124755,0
M9,87.08372509484605,30.77793794971594,0
M2,89.04547627554936,261.91830506356996,0
M8,87.31608842945018,80.22621000152972,0
M10,81.95276660986327,179.058728456412,0
M3,95.4862123375849,142.26532518561154,0
M5,111.26430541164484,224.30653048484322,1
M6,83.98517692357396,130.2136359921503,0
M10,117.11935095511166,264.8360577040619,1
M6,113.6668330861924,227.23401745887335,1
M4,78.08821056760549,204.8825561869888,0
M3,109.31379783785472,244.98496080197066,1
M4,98.72936911588833,233.58621943066322,1
M1,98.32876810857093,39.7034422288194,0
M4,89.55213815290873,136.57827553810358,1
M1,95.05764995910049,281.31797027545224,1
M1,89.85893887146055,63.94555262790108,0
M10,96.98663093799715,229.01606861665383,1
M6,101.39750263863179,293.139789060539,1
M5,103.71519032045242,44.09362984214234,0
M4,96.6240596279713,214.19234776918483,1
M3,106.07110336643659,156.4016181512782,1
M1,77.06390246377529,186.37731895117497,1
M6,80.59912454511192,53.04216085076771,0
M2,110.9367502037135,41.61187700407366,1
M8,86.12639889232076,210.05399834874885,0
M10,71.14469124880601,252.29354605159384,0
M5,77.68955748340156,241.14414043190115,0
M7,81.18072172481556,176.82754652388408,0
M10,117.86614439472936,56.96404170676811,0
M2,98.65207144654246,215.77199983572373,1
M8,116.63653702381274,95.3099985596194,0
M2,98.75816752483125,275.9885497471936,1
M4,93.96772200689259,256.33164707734034,0
M1,85.6863845597048,221.53340111359554,0
M5,100.31854722166878,286.18840807440523,1
M9,76.9599012308765,38.483891808043694,0
M1,114.9130813646353,228.77411476640575,1
M9,111.46662025706418,119.16555042082945,0
M8,85.87657239383685,274.6377891353186,0
M6,117.63987638006472,102.00230309873395,0
M7,111.2600383707784,225.71125481505462,1
M3,103.31534429175198,266.96469530571096,1
M1,76.08809555626374,41.247340963324255,0
M5,93.91170115240361,137.36484648984975,0
M2,95.30537774233754,235.82343864592343,1
M5,81.62756791826901,152.82810016704852,0
M8,73.9982697179651,102.15821004427073,0
M9,108.83618152358463,89.34744418226131,0
M2,76.10175260621975,65.50993206742204,0
M3,99.71453752808874,261.42498116119623,1
M3,116.82245869418303,185.3459588779201,1
M1,113.80525962990212,50.62393514769312,0
M8,83.88763118746306,133.29668736407157,0
M6,112.57243187756326,129.28808571737966,0
M8,70.01662530602447,79.069581491555,0
M9,70.88439048066286,147.58705887749147,1
M5,100.12765819214324,119.66682865614685,0
M3,88.23991095722647,122.28700048288928,0
M5,89.32304205795735,229.53717060274883,0
M5,98.22205453394412,90.28111408640301,0
M5,79.58912277959303,203.30218889094596,0
M3,80.58776753327392,184.07539844785242,0
M10,94.23007935094323,183.38497833122418,0
M4,107.71267721719315,209.0119834582795,1
M9,100.97488757037938,178.06314977282656,1
M10,84.86775241184195,267.39888100852386,0
M9,91.51685887544606,212.40662482657015,0
M2,78.53323792749993,177.6800778702748,0
M8,73.73149071685408,254.03604247766413,1
M8,109.13480203720746,193.65957253203953,1
M7,83.26937045940973,108.60894690199834,1
M8,78.88831939256241,85.91562790767424,1
M3,104.58090277846597,71.12850212892327,0
M6,100.9025837143593,272.85290738744743,1
M1,101.6594813006732,221.73656658547776,1
M7,81.44473024233068,283.0921783043666,0
M1,81.63227692813405,192.88878754303462,0
M9,81.04013148928196,157.8182380036264,0
M1,78.68762978311473,46.12345202214012,0
M1,102.78618362808281,211.34341601742804,1
M7,112.40079426247007,187.19636513742242,1
M2,106.21587348383306,297.3564012686578,1
M5,109.60468168802716,94.57287000120562,0
M8,90.23992145425999,173.29908592744567,0
M8,102.7037897685999,205.75848048187962,1
M3,87.71181202223873,204.03961718043277,0
M7,96.275231098432,181.54925659606874,1
M3,94.08174232674311,239.77056278835087,0
M6,78.84435725719273,85.34492657224044,0
M6,89.35393801678154,225.9193440740923,0
M3,118.19111377411755,197.32833428693408,1
M7,82.4290128857471,271.9402801845348,0
M3,76.69018681397444,258.74249853906707,0
M8,90.92903108119677,115.08970056578939,0
M10,109.5168867930074,104.58407774329133,0
M4,99.10741148899861,295.04639744016094,1
M1,104.04874136191222,172.36159884711927,1
M4,79.48474240873387,274.73366025689796,0
M7,100.94740965038608,74.2478764207302,0
M4,86.17501974557369,203.56110699604704,0
M6,111.71516829773837,248.66225058735827,1
M9,101.46494030053681,285.79671738834065,1
M1,79.94281388876479,121.08183807459633,0
M5,73.23083399220431,225.74491587949416,0
M7,72.13166046435164,175.47951244069714,1
M1,88.57042838250703,46.369810037946415,0
M4,83.29255683271568,216.29992907341472,0
M6,102.3045061731254,216.32607072421771,1
M2,94.96669174893091,281.263837308565,0
M10,83.30096390026904,164.27436046562255,0
M5,77.4618888975088,92.16774859183896,0
M10,76.35998813437249,42.03223233114337,0
M1,113.23301960702088,142.22339040519455,1
M6,82.17389842024336,111.51750902092549,0
M6,102.58553239554841,235.4938426264464,1
M4,110.53429639931332,125.65229650708258,0
M8,100.70406555923681,286.2492230050079,1
M4,112.97826158234729,289.82375480670174,1
M8,89.61968607642373,197.64531935878117,0
M8,117.81110953244742,280.7382774940184,1
M5,76.65725020890484,235.4306730189138,0
M4,75.1074764828769,177.65210306328407,0
M2,102.93460731037217,78.68314256415009,0
M3,117.14155707066308,153.82144474873678,1
M3,110.4441730818164,181.43610510790674,1
M4,73.82084297190258,263.26962679845275,0
M4,83.96838569673582,159.96001166462952,0
M10,116.51594424189118,272.37216162304827,1
M5,82.65292164003922,212.0742243363366,0
M4,109.05852118934597,66.98974702449127,1
M10,111.25660979643519,298.6449697177751,1
M8,94.77260517304909,172.3528184035564,0
M6,89.31744549241577,135.8017400304513,0
M6,92.50622162098799,207.96071640677215,0
M8,81.3482347182682,59.40119477488055,0
M7,114.46954580644221,201.8654346234057,1
M10,92.5309828364879,164.5237201348037,0
M10,114.12297202280499,139.80199889961744,0
M8,75.28467399531371,287.31540571830277,0
M2,119.41376355000656,171.08572351765437,1
M9,92.16365437218091,89.16171945688338,0
